ID,路径,公司名称,单证类型,模板类型,多页标记,纯表格,坐标序号,X坐标,Y坐标,宽度,高度,坐标特征,数据属性.表名,数据属性.表名(中文),数据属性.列名,数据属性.列名(中文),创建时间
4439,D:\Bill_template\PackingList\ModernSkill2PackingList20160413105705.jpg,ModernSkill2,PackingList,复杂模版,FALSE,FALSE,14,758,834,280,1345,表体列,BIPackingListDtl,箱单表体,sUnitNetWeight,,2016/4/13 11:11:15
4440,D:\Bill_template\PackingList\ModernSkill2PackingList20160413105705.jpg,ModernSkill2,PackingList,复杂模版,FALSE,FALSE,15,1040,835,386,1335,表体列,BIPackingListDtl,箱单表体,sUnitGrossWeight,,2016/4/13 11:11:15
4337,D:\Bill_template\packinglist\ModernSkillPackingList20160401110728.jpg,ModernSkill,PackingList,复杂模版,FALSE,FALSE,1,890,345,1551,446,模板特征,,,sExporter,,2016/4/13 9:44:44
4338,D:\Bill_template\packinglist\ModernSkillPackingList20160401110728.jpg,ModernSkill,PackingList,复杂模版,FALSE,FALSE,2,893,325,1587,289,表头框,BIPackingListHdr,箱单表头,sExporter,供应商或卖方,2016/4/13 9:44:44
4339,D:\Bill_template\packinglist\ModernSkillPackingList20160401110728.jpg,ModernSkill,PackingList,复杂模版,FALSE,FALSE,3,328,949,2359,378,表头框,BIPackingListHdr,箱单表头,sConsignee,收货人或买方,2016/4/13 9:44:44
4340,D:\Bill_template\packinglist\ModernSkillPackingList20160401110728.jpg,ModernSkill,PackingList,复杂模版,FALSE,FALSE,4,745,1357,1003,85,表头框,BIPackingListHdr,箱单表头,sInvoNO,发票号,2016/4/13 9:44:44
4341,D:\Bill_template\packinglist\ModernSkillPackingList20160401110728.jpg,ModernSkill,PackingList,复杂模版,FALSE,FALSE,5,2017,1353,772,102,表头框,BIPackingListHdr,箱单表头,sInvoData,发票日期,2016/4/13 9:44:44
4342,D:\Bill_template\packinglist\ModernSkillPackingList20160401110728.jpg,ModernSkill,PackingList,复杂模版,FALSE,FALSE,6,846,1442,931,85,表头框,BIPackingListHdr,箱单表头,sPONo,订单号,2016/4/13 9:44:44
4343,D:\Bill_template\packinglist\ModernSkillPackingList20160401110728.jpg,ModernSkill,PackingList,复杂模版,FALSE,FALSE,7,596,1519,1108,89,表头框,BIPackingListHdr,箱单表头,sCarrier,承运方,2016/4/13 9:44:44
4344,D:\Bill_template\packinglist\ModernSkillPackingList20160401110728.jpg,ModernSkill,PackingList,复杂模版,FALSE,FALSE,8,969,1608,1324,73,表头框,BIPackingListHdr,箱单表头,sNumPackages,件数,2016/4/13 9:44:44
4345,D:\Bill_template\packinglist\ModernSkillPackingList20160401110728.jpg,ModernSkill,PackingList,复杂模版,FALSE,FALSE,9,292,1696,2336,381,表头框,BIPackingListHdr,箱单表头,sRemark,备注,2016/4/13 9:44:44
4346,D:\Bill_template\packinglist\ModernSkillPackingList20160401110728.jpg,ModernSkill,PackingList,复杂模版,FALSE,FALSE,10,283,2260,2761,2412,表体外框,,,sExporter,,2016/4/13 9:44:44
4347,D:\Bill_template\packinglist\ModernSkillPackingList20160401110728.jpg,ModernSkill,PackingList,复杂模版,FALSE,FALSE,11,290,2264,871,2334,表体列,BIPackingListDtl,箱单表体,sGoodsDesc,品名,2016/4/13 9:44:44
4348,D:\Bill_template\packinglist\ModernSkillPackingList20160401110728.jpg,ModernSkill,PackingList,复杂模版,FALSE,FALSE,12,1165,2264,486,2348,表体列,BIPackingListDtl,箱单表体,sQuan,数量,2016/4/13 9:44:44
4349,D:\Bill_template\packinglist\ModernSkillPackingList20160401110728.jpg,ModernSkill,PackingList,复杂模版,FALSE,FALSE,13,1655,2267,710,2331,表体列,BIPackingListDtl,箱单表体,sUnitNetWeight,,2016/4/13 9:44:44
4350,D:\Bill_template\packinglist\ModernSkillPackingList20160401110728.jpg,ModernSkill,PackingList,复杂模版,FALSE,FALSE,14,2372,2264,665,2362,表体列,BIPackingListDtl,箱单表体,sUnitGrossWeight,,2016/4/13 9:44:44
4351,D:\Bill_template\packinglist\ModernSkillPackingList20160401110728.jpg,ModernSkill,PackingList,复杂模版,FALSE,FALSE,15,307,1329,302,922,模板特征,,,,,2016/4/13 9:44:44
